Record_ID,Parking_Lot_ID,Parking_Lot_Name,Date,Time,Day_of_Week,Is_Weekend,Weather,Temperature_C,Holiday,Capacity,Occupied_Spaces,Available_Spaces,Occupancy_Rate,Parking_Status
78788,P002,City Center,2025-12-29,20:00,Monday,No,Cloudy,38,No,200,180,20,0.9,Full
78789,P002,City Center,2025-12-29,21:00,Monday,No,Foggy,33,No,150,60,90,0.4,Available
78790,P004,Airport,2025-12-29,22:00,Monday,No,Sunny,36,No,100,59,41,0.59,Available
78791,P001,Central Mall,2025-12-29,23:00,Monday,No,Foggy,38,No,300,137,163,0.46,Available
78792,P004,Airport,2025-12-30,00:00,Tuesday,No,Sunny,34,No,150,81,69,0.54,Available
78793,P002,City Center,2025-12-30,01:00,Tuesday,No,Foggy,27,No,250,97,153,0.39,Available
78794,P008,Bus Station,2025-12-30,02:00,Tuesday,No,Cloudy,36,No,180,98,82,0.54,Available
78795,P005,Tech Park,2025-12-30,03:00,Tuesday,No,Rainy,19,No,250,113,137,0.45,Available
78796,P003,Railway Station,2025-12-30,04:00,Tuesday,No,Sunny,28,No,150,67,83,0.45,Available
78797,P007,University,2025-12-30,05:00,Tuesday,No,Sunny,23,No,120,54,66,0.45,Available
78798,P007,University,2025-12-30,06:00,Tuesday,No,Sunny,38,No,180,62,118,0.34,Available
78799,P001,Central Mall,2025-12-30,07:00,Tuesday,No,Rainy,19,No,100,37,63,0.37,Available
78800,P002,City Center,2025-12-30,08:00,Tuesday,No,Foggy,33,No,180,128,52,0.71,Available
78801,P001,Central Mall,2025-12-30,09:00,Tuesday,No,Foggy,37,No,100,81,19,0.81,Full
78802,P001,Central Mall,2025-12-30,10:00,Tuesday,No,Foggy,31,No,400,327,73,0.82,Available
78803,P007,University,2025-12-30,11:00,Tuesday,No,Cloudy,22,Yes,350,176,174,0.5,Available
78804,P004,Airport,2025-12-30,12:00,Tuesday,No,Sunny,34,No,100,60,40,0.6,Available
78805,P002,City Center,2025-12-30,13:00,Tuesday,No,Sunny,22,No,200,107,93,0.54,Available
78806,P005,Tech Park,2025-12-30,14:00,Tuesday,No,Cloudy,34,No,300,115,185,0.38,Available
78807,P002,City Center,2025-12-30,15:00,Tuesday,No,Sunny,36,No,250,109,141,0.44,Available
78808,P005,Tech Park,2025-12-30,16:00,Tuesday,No,Sunny,38,No,100,27,73,0.27,Available
78809,P005,Tech Park,2025-12-30,17:00,Tuesday,No,Cloudy,19,Yes,350,266,84,0.76,Available
78810,P004,Airport,2025-12-30,18:00,Tuesday,No,Cloudy,33,No,100,72,28,0.72,Available
78811,P005,Tech Park,2025-12-30,19:00,Tuesday,No,Cloudy,36,No,150,126,24,0.84,Available
78812,P005,Tech Park,2025-12-30,20:00,Tuesday,No,Cloudy,40,Yes,350,263,87,0.75,Available
78813,P005,Tech Park,2025-12-30,21:00,Tuesday,No,Rainy,26,No,120,68,52,0.57,Available
78814,P007,University,2025-12-30,22:00,Tuesday,No,Rainy,19,No,250,98,152,0.39,Available
78815,P001,Central Mall,2025-12-30,23:00,Tuesday,No,Sunny,38,No,150,71,79,0.47,Available
78816,P004,Airport,2025-12-31,00:00,Wednesday,No,Foggy,20,No,120,44,76,0.37,Available
78817,P003,Railway Station,2025-12-31,01:00,Wednesday,No,Sunny,38,No,100,62,38,0.62,Available
78818,P004,Airport,2025-12-31,02:00,Wednesday,No,Rainy,35,No,300,127,173,0.42,Available
78819,P001,Central Mall,2025-12-31,03:00,Wednesday,No,Foggy,40,No,300,142,158,0.47,Available
78820,P008,Bus Station,2025-12-31,04:00,Wednesday,No,Cloudy,37,No,350,158,192,0.45,Available
78821,P008,Bus Station,2025-12-31,05:00,Wednesday,No,Rainy,26,No,200,80,120,0.4,Available
78822,P005,Tech Park,2025-12-31,06:00,Wednesday,No,Cloudy,27,Yes,300,134,166,0.45,Available
78823,P004,Airport,2025-12-31,07:00,Wednesday,No,Foggy,26,No,350,152,198,0.43,Available
78824,P003,Railway Station,2025-12-31,08:00,Wednesday,No,Foggy,39,No,400,329,71,0.82,Available
78825,P005,Tech Park,2025-12-31,09:00,Wednesday,No,Sunny,36,No,250,191,59,0.76,Available
78826,P003,Railway Station,2025-12-31,10:00,Wednesday,No,Foggy,36,No,300,224,76,0.75,Available
78827,P005,Tech Park,2025-12-31,11:00,Wednesday,No,Foggy,40,No,100,29,71,0.29,Available
78828,P006,Hospital,2025-12-31,12:00,Wednesday,No,Sunny,26,No,250,96,154,0.38,Available
78829,P006,Hospital,2025-12-31,13:00,Wednesday,No,Sunny,32,No,150,82,68,0.55,Available
78830,P006,Hospital,2025-12-31,14:00,Wednesday,No,Sunny,35,No,350,165,185,0.47,Available
78831,P003,Railway Station,2025-12-31,15:00,Wednesday,No,Foggy,34,No,100,34,66,0.34,Available
78832,P007,University,2025-12-31,16:00,Wednesday,No,Rainy,35,No,250,102,148,0.41,Available
78833,P007,University,2025-12-31,17:00,Wednesday,No,Rainy,30,No,400,306,94,0.77,Available
78834,P006,Hospital,2025-12-31,18:00,Wednesday,No,Sunny,37,No,150,137,13,0.91,Full
78835,P006,Hospital,2025-12-31,19:00,Wednesday,No,Sunny,23,No,400,306,94,0.77,Available
78836,P001,Central Mall,2025-12-31,20:00,Wednesday,No,Sunny,38,No,200,151,49,0.76,Available
78837,P007,University,2025-12-31,21:00,Wednesday,No,Cloudy,40,Yes,120,55,65,0.46,Available
78838,P004,Airport,2025-12-31,22:00,Wednesday,No,Rainy,37,No,150,50,100,0.33,Available
78839,P005,Tech Park,2025-12-31,23:00,Wednesday,No,Cloudy,36,No,400,169,231,0.42,Available
78840,P002,City Center,2025-01-01,00:00,Wednesday,No,Sunny,34,No,120,48,72,0.4,Available
78841,P008,Bus Station,2025-01-01,01:00,Wednesday,No,Cloudy,26,No,100,32,68,0.32,Available
78842,P005,Tech Park,2025-01-01,02:00,Wednesday,No,Sunny,21,No,100,49,51,0.49,Available
78843,P007,University,2025-01-01,03:00,Wednesday,No,Sunny,23,No,350,138,212,0.39,Available
78844,P008,Bus Station,2025-01-01,04:00,Wednesday,No,Sunny,19,No,180,97,83,0.54,Available
78845,P002,City Center,2025-01-01,05:00,Wednesday,No,Foggy,30,No,350,153,197,0.44,Available
78846,P001,Central Mall,2025-01-01,06:00,Wednesday,No,Sunny,31,No,200,96,104,0.48,Available
78847,P005,Tech Park,2025-01-01,07:00,Wednesday,No,Rainy,38,No,180,90,90,0.5,Available
78848,P003,Railway Station,2025-01-01,08:00,Wednesday,No,Sunny,24,No,180,134,46,0.74,Available
78849,P008,Bus Station,2025-01-01,09:00,Wednesday,No,Foggy,25,No,120,113,7,0.94,Full
78850,P002,City Center,2025-01-01,10:00,Wednesday,No,Foggy,40,No,400,314,86,0.79,Available
78851,P006,Hospital,2025-01-01,11:00,Wednesday,No,Sunny,38,No,150,78,72,0.52,Available
78852,P005,Tech Park,2025-01-01,12:00,Wednesday,No,Cloudy,26,No,180,83,97,0.46,Available
78853,P007,University,2025-01-01,13:00,Wednesday,No,Sunny,40,No,100,33,67,0.33,Available
78854,P004,Airport,2025-01-01,14:00,Wednesday,No,Sunny,20,No,300,138,162,0.46,Available
78855,P008,Bus Station,2025-01-01,15:00,Wednesday,No,Foggy,38,No,100,63,37,0.63,Available
78856,P008,Bus Station,2025-01-01,16:00,Wednesday,No,Foggy,20,No,180,90,90,0.5,Available
78857,P003,Railway Station,2025-01-01,17:00,Wednesday,No,Rainy,35,No,100,88,12,0.88,Full
78858,P004,Airport,2025-01-01,18:00,Wednesday,No,Foggy,37,No,180,160,20,0.89,Full
78859,P008,Bus Station,2025-01-01,19:00,Wednesday,No,Sunny,21,No,300,227,73,0.76,Available
78860,P005,Tech Park,2025-01-01,20:00,Wednesday,No,Rainy,18,No,300,225,75,0.75,Available
78861,P004,Airport,2025-01-01,21:00,Wednesday,No,Foggy,38,No,350,149,201,0.43,Available
78862,P007,University,2025-01-01,22:00,Wednesday,No,Foggy,26,No,400,173,227,0.43,Available
78863,P002,City Center,2025-01-01,23:00,Wednesday,No,Sunny,21,No,200,89,111,0.45,Available
78864,P007,University,2025-01-02,00:00,Thursday,No,Cloudy,25,No,300,119,181,0.4,Available
78865,P008,Bus Station,2025-01-02,01:00,Thursday,No,Rainy,28,No,250,129,121,0.52,Available
78866,P005,Tech Park,2025-01-02,02:00,Thursday,No,Sunny,36,Yes,120,63,57,0.53,Available
78867,P006,Hospital,2025-01-02,03:00,Thursday,No,Foggy,37,Yes,400,196,204,0.49,Available
78868,P006,Hospital,2025-01-02,04:00,Thursday,No,Rainy,29,No,180,93,87,0.52,Available
78869,P004,Airport,2025-01-02,05:00,Thursday,No,Rainy,21,No,250,104,146,0.42,Available
78870,P006,Hospital,2025-01-02,06:00,Thursday,No,Foggy,25,No,350,175,175,0.5,Available
78871,P008,Bus Station,2025-01-02,07:00,Thursday,No,Foggy,32,No,250,108,142,0.43,Available
78872,P006,Hospital,2025-01-02,08:00,Thursday,No,Cloudy,37,No,120,86,34,0.72,Available
78873,P003,Railway Station,2025-01-02,09:00,Thursday,No,Foggy,19,No,250,216,34,0.86,Available
78874,P003,Railway Station,2025-01-02,10:00,Thursday,No,Cloudy,24,No,400,340,60,0.85,Available
78875,P002,City Center,2025-01-02,11:00,Thursday,No,Sunny,23,No,200,91,109,0.46,Available
78876,P003,Railway Station,2025-01-02,12:00,Thursday,No,Rainy,40,No,120,70,50,0.58,Available
78877,P007,University,2025-01-02,13:00,Thursday,No,Foggy,23,No,150,54,96,0.36,Available
78878,P004,Airport,2025-01-02,14:00,Thursday,No,Sunny,39,No,250,132,118,0.53,Available
78879,P001,Central Mall,2025-01-02,15:00,Thursday,No,Cloudy,24,Yes,150,83,67,0.55,Available
78880,P003,Railway Station,2025-01-02,16:00,Thursday,No,Sunny,40,No,350,154,196,0.44,Available
78881,P002,City Center,2025-01-02,17:00,Thursday,No,Foggy,28,No,250,184,66,0.74,Available
78882,P004,Airport,2025-01-02,18:00,Thursday,No,Rainy,28,No,400,310,90,0.78,Available
78883,P002,City Center,2025-01-02,19:00,Thursday,No,Sunny,32,No,200,179,21,0.9,Available
78884,P004,Airport,2025-01-02,20:00,Thursday,No,Sunny,19,No,100,97,3,0.97,Full
78885,P008,Bus Station,2025-01-02,21:00,Thursday,No,Foggy,31,No,150,72,78,0.48,Available
78886,P005,Tech Park,2025-01-02,22:00,Thursday,No,Sunny,29,No,150,53,97,0.35,Available
78887,P007,University,2025-01-02,23:00,Thursday,No,Foggy,34,No,400,185,215,0.46,Available
78888,P001,Central Mall,2025-01-03,00:00,Friday,No,Rainy,25,No,120,69,51,0.57,Available
78889,P001,Central Mall,2025-01-03,01:00,Friday,No,Cloudy,29,No,300,115,185,0.38,Available
78890,P003,Railway Station,2025-01-03,02:00,Friday,No,Cloudy,20,No,350,168,182,0.48,Available
78891,P007,University,2025-01-03,03:00,Friday,No,Cloudy,32,No,400,184,216,0.46,Available
78892,P006,Hospital,2025-01-03,04:00,Friday,No,Rainy,20,No,350,145,205,0.41,Available
78893,P005,Tech Park,2025-01-03,05:00,Friday,No,Rainy,24,No,350,151,199,0.43,Available
78894,P002,City Center,2025-01-03,06:00,Friday,No,Foggy,35,No,150,74,76,0.49,Available
78895,P006,Hospital,2025-01-03,07:00,Friday,No,Foggy,20,No,150,49,101,0.33,Available
78896,P002,City Center,2025-01-03,08:00,Friday,No,Cloudy,22,No,150,113,37,0.75,Available
78897,P006,Hospital,2025-01-03,09:00,Friday,No,Sunny,38,No,200,170,30,0.85,Available
78898,P007,University,2025-01-03,10:00,Friday,No,Rainy,21,No,300,232,68,0.77,Available
78899,P004,Airport,2025-01-03,11:00,Friday,No,Cloudy,39,No,200,71,129,0.35,Available
78900,P005,Tech Park,2025-01-03,12:00,Friday,No,Foggy,32,No,150,80,70,0.53,Available
78901,P002,City Center,2025-01-03,13:00,Friday,No,Rainy,22,No,180,96,84,0.53,Available
78902,P008,Bus Station,2025-01-03,14:00,Friday,No,Rainy,40,No,200,75,125,0.38,Available
78903,P001,Central Mall,2025-01-03,15:00,Friday,No,Rainy,34,No,100,34,66,0.34,Available
78904,P004,Airport,2025-01-03,16:00,Friday,No,Foggy,37,No,120,65,55,0.54,Available
78905,P007,University,2025-01-03,17:00,Friday,No,Cloudy,22,No,150,119,31,0.79,Available
78906,P004,Airport,2025-01-03,18:00,Friday,No,Sunny,20,No,120,93,27,0.78,Available
78907,P004,Airport,2025-01-03,19:00,Friday,No,Rainy,21,No,180,150,30,0.83,Available
78908,P003,Railway Station,2025-01-03,20:00,Friday,No,Sunny,20,No,350,260,90,0.74,Available
78909,P005,Tech Park,2025-01-03,21:00,Friday,No,Foggy,35,No,100,30,70,0.3,Available
78910,P008,Bus Station,2025-01-03,22:00,Friday,No,Rainy,20,Yes,200,96,104,0.48,Available
78911,P003,Railway Station,2025-01-03,23:00,Friday,No,Rainy,26,No,250,92,158,0.37,Available
78912,P006,Hospital,2025-01-04,00:00,Saturday,Yes,Cloudy,26,No,250,80,170,0.32,Available
78913,P002,City Center,2025-01-04,01:00,Saturday,Yes,Sunny,28,No,400,138,262,0.34,Available
78914,P005,Tech Park,2025-01-04,02:00,Saturday,Yes,Rainy,30,No,180,66,114,0.37,Available
78915,P001,Central Mall,2025-01-04,03:00,Saturday,Yes,Sunny,39,No,200,66,134,0.33,Available
78916,P005,Tech Park,2025-01-04,04:00,Saturday,Yes,Foggy,24,No,350,139,211,0.4,Available
78917,P005,Tech Park,2025-01-04,05:00,Saturday,Yes,Rainy,33,No,180,77,103,0.43,Available
78918,P003,Railway Station,2025-01-04,06:00,Saturday,Yes,Foggy,31,No,200,79,121,0.4,Available
78919,P005,Tech Park,2025-01-04,07:00,Saturday,Yes,Cloudy,28,No,300,105,195,0.35,Available
78920,P005,Tech Park,2025-01-04,08:00,Saturday,Yes,Sunny,27,No,150,124,26,0.83,Available
78921,P002,City Center,2025-01-04,09:00,Saturday,Yes,Rainy,34,No,400,269,131,0.67,Available
78922,P007,University,2025-01-04,10:00,Saturday,Yes,Sunny,22,No,100,79,21,0.79,Available
78923,P004,Airport,2025-01-04,11:00,Saturday,Yes,Rainy,27,No,400,127,273,0.32,Available
78924,P008,Bus Station,2025-01-04,12:00,Saturday,Yes,Cloudy,34,No,180,82,98,0.46,Available
78925,P008,Bus Station,2025-01-04,13:00,Saturday,Yes,Cloudy,37,No,300,113,187,0.38,Available
78926,P005,Tech Park,2025-01-04,14:00,Saturday,Yes,Sunny,33,No,100,36,64,0.36,Available
78927,P002,City Center,2025-01-04,15:00,Saturday,Yes,Foggy,36,No,250,79,171,0.32,Available
78928,P008,Bus Station,2025-01-04,16:00,Saturday,Yes,Rainy,28,Yes,200,54,146,0.27,Available
78929,P007,University,2025-01-04,17:00,Saturday,Yes,Cloudy,29,No,200,132,68,0.66,Available
78930,P004,Airport,2025-01-04,18:00,Saturday,Yes,Rainy,34,No,250,194,56,0.78,Available
78931,P004,Airport,2025-01-04,19:00,Saturday,Yes,Cloudy,22,No,150,101,49,0.67,Available
78932,P003,Railway Station,2025-01-04,20:00,Saturday,Yes,Sunny,30,No,350,254,96,0.73,Available
78933,P006,Hospital,2025-01-04,21:00,Saturday,Yes,Rainy,22,No,120,25,95,0.21,Available
78934,P004,Airport,2025-01-04,22:00,Saturday,Yes,Cloudy,28,No,100,40,60,0.4,Available
78935,P007,University,2025-01-04,23:00,Saturday,Yes,Cloudy,25,No,400,124,276,0.31,Available
78936,P007,University,2025-01-05,00:00,Sunday,Yes,Sunny,37,No,400,125,275,0.31,Available
78937,P002,City Center,2025-01-05,01:00,Sunday,Yes,Rainy,38,No,250,92,158,0.37,Available
78938,P005,Tech Park,2025-01-05,02:00,Sunday,Yes,Rainy,21,No,250,106,144,0.42,Available
78939,P004,Airport,2025-01-05,03:00,Sunday,Yes,Rainy,37,No,100,16,84,0.16,Available
78940,P005,Tech Park,2025-01-05,04:00,Sunday,Yes,Cloudy,30,No,200,85,115,0.42,Available
78941,P003,Railway Station,2025-01-05,05:00,Sunday,Yes,Sunny,21,No,150,50,100,0.33,Available
78942,P006,Hospital,2025-01-05,06:00,Sunday,Yes,Rainy,18,No,350,105,245,0.3,Available
78943,P001,Central Mall,2025-01-05,07:00,Sunday,Yes,Rainy,40,No,250,99,151,0.4,Available
78944,P007,University,2025-01-05,08:00,Sunday,Yes,Rainy,40,No,120,92,28,0.77,Available
78945,P007,University,2025-01-05,09:00,Sunday,Yes,Cloudy,31,No,200,136,64,0.68,Available
78946,P007,University,2025-01-05,10:00,Sunday,Yes,Sunny,27,No,120,85,35,0.71,Available
78947,P001,Central Mall,2025-01-05,11:00,Sunday,Yes,Sunny,38,No,400,122,278,0.3,Available
78948,P001,Central Mall,2025-01-05,12:00,Sunday,Yes,Rainy,20,No,300,122,178,0.41,Available
78949,P001,Central Mall,2025-01-05,13:00,Sunday,Yes,Rainy,25,No,200,62,138,0.31,Available
78950,P008,Bus Station,2025-01-05,14:00,Sunday,Yes,Cloudy,28,No,250,74,176,0.3,Available
78951,P006,Hospital,2025-01-05,15:00,Sunday,Yes,Cloudy,33,No,200,54,146,0.27,Available
78952,P008,Bus Station,2025-01-05,16:00,Sunday,Yes,Rainy,37,No,400,149,251,0.37,Available
78953,P004,Airport,2025-01-05,17:00,Sunday,Yes,Rainy,30,No,200,128,72,0.64,Available
78954,P001,Central Mall,2025-01-05,18:00,Sunday,Yes,Rainy,31,No,300,223,77,0.74,Available
78955,P002,City Center,2025-01-05,19:00,Sunday,Yes,Sunny,38,No,180,124,56,0.69,Available
78956,P002,City Center,2025-01-05,20:00,Sunday,Yes,Foggy,23,No,250,185,65,0.74,Available
78957,P006,Hospital,2025-01-05,21:00,Sunday,Yes,Rainy,20,No,120,50,70,0.42,Available
78958,P003,Railway Station,2025-01-05,22:00,Sunday,Yes,Foggy,21,No,120,25,95,0.21,Available
78959,P005,Tech Park,2025-01-05,23:00,Sunday,Yes,Rainy,32,No,350,140,210,0.4,Available
78960,P007,University,2025-01-06,00:00,Monday,No,Cloudy,18,No,250,118,132,0.47,Available
78961,P006,Hospital,2025-01-06,01:00,Monday,No,Rainy,23,No,200,108,92,0.54,Available
78962,P002,City Center,2025-01-06,02:00,Monday,No,Cloudy,39,No,150,85,65,0.57,Available
78963,P003,Railway Station,2025-01-06,03:00,Monday,No,Sunny,33,No,200,97,103,0.48,Available
78964,P008,Bus Station,2025-01-06,04:00,Monday,No,Rainy,24,No,100,57,43,0.57,Available
78965,P001,Central Mall,2025-01-06,05:00,Monday,No,Rainy,23,No,350,160,190,0.46,Available
78966,P004,Airport,2025-01-06,06:00,Monday,No,Foggy,30,No,120,41,79,0.34,Available
78967,P008,Bus Station,2025-01-06,07:00,Monday,No,Foggy,18,No,180,86,94,0.48,Available
78968,P008,Bus Station,2025-01-06,08:00,Monday,No,Foggy,24,No,180,136,44,0.76,Available
78969,P004,Airport,2025-01-06,09:00,Monday,No,Sunny,38,No,180,156,24,0.87,Available
78970,P007,University,2025-01-06,10:00,Monday,No,Sunny,23,No,100,84,16,0.84,Full
78971,P008,Bus Station,2025-01-06,11:00,Monday,No,Rainy,28,No,400,200,200,0.5,Available
78972,P004,Airport,2025-01-06,12:00,Monday,No,Foggy,38,No,150,70,80,0.47,Available
78973,P002,City Center,2025-01-06,13:00,Monday,No,Sunny,37,No,100,40,60,0.4,Available
78974,P008,Bus Station,2025-01-06,14:00,Monday,No,Foggy,37,No,180,95,85,0.53,Available
78975,P003,Railway Station,2025-01-06,15:00,Monday,No,Rainy,25,No,250,105,145,0.42,Available
78976,P001,Central Mall,2025-01-06,16:00,Monday,No,Foggy,32,No,200,72,128,0.36,Available
78977,P003,Railway Station,2025-01-06,17:00,Monday,No,Cloudy,35,No,120,85,35,0.71,Available
78978,P005,Tech Park,2025-01-06,18:00,Monday,No,Cloudy,36,No,100,94,6,0.94,Full
78979,P008,Bus Station,2025-01-06,19:00,Monday,No,Cloudy,32,No,120,82,38,0.68,Available
78980,P001,Central Mall,2025-01-06,20:00,Monday,No,Foggy,19,No,150,131,19,0.87,Full
78981,P001,Central Mall,2025-01-06,21:00,Monday,No,Rainy,33,No,180,87,93,0.48,Available
78982,P006,Hospital,2025-01-06,22:00,Monday,No,Sunny,29,No,400,189,211,0.47,Available
78983,P002,City Center,2025-01-06,23:00,Monday,No,Cloudy,19,No,200,89,111,0.45,Available
78984,P003,Railway Station,2025-01-07,00:00,Tuesday,No,Cloudy,31,No,100,50,50,0.5,Available
78985,P001,Central Mall,2025-01-07,01:00,Tuesday,No,Sunny,19,No,180,98,82,0.54,Available
78986,P007,University,2025-01-07,02:00,Tuesday,No,Cloudy,23,Yes,300,142,158,0.47,Available
78987,P003,Railway Station,2025-01-07,03:00,Tuesday,No,Rainy,27,No,350,174,176,0.5,Available
78988,P007,University,2025-01-07,04:00,Tuesday,No,Rainy,30,No,200,77,123,0.39,Available
78989,P003,Railway Station,2025-01-07,05:00,Tuesday,No,Cloudy,23,No,120,52,68,0.43,Available
78990,P008,Bus Station,2025-01-07,06:00,Tuesday,No,Rainy,31,No,300,150,150,0.5,Available
78991,P005,Tech Park,2025-01-07,07:00,Tuesday,No,Rainy,34,No,300,122,178,0.41,Available
78992,P005,Tech Park,2025-01-07,08:00,Tuesday,No,Cloudy,29,No,100,61,39,0.61,Available
78993,P005,Tech Park,2025-01-07,09:00,Tuesday,No,Cloudy,26,No,200,170,30,0.85,Available
78994,P003,Railway Station,2025-01-07,10:00,Tuesday,No,Cloudy,25,No,350,284,66,0.81,Available
78995,P003,Railway Station,2025-01-07,11:00,Tuesday,No,Foggy,31,No,100,39,61,0.39,Available
78996,P005,Tech Park,2025-01-07,12:00,Tuesday,No,Cloudy,38,No,400,186,214,0.47,Available
78997,P003,Railway Station,2025-01-07,13:00,Tuesday,No,Cloudy,27,No,180,99,81,0.55,Available
78998,P006,Hospital,2025-01-07,14:00,Tuesday,No,Foggy,26,No,400,188,212,0.47,Available
78999,P007,University,2025-01-07,15:00,Tuesday,No,Sunny,31,No,150,87,63,0.58,Available
79000,P005,Tech Park,2025-01-07,16:00,Tuesday,No,Foggy,25,No,120,57,63,0.47,Available
79001,P007,University,2025-01-07,17:00,Tuesday,No,Cloudy,21,No,150,136,14,0.91,Full
79002,P001,Central Mall,2025-01-07,18:00,Tuesday,No,Foggy,26,Yes,300,224,76,0.75,Available
79003,P005,Tech Park,2025-01-07,19:00,Tuesday,No,Rainy,19,No,150,108,42,0.72,Available
79004,P003,Railway Station,2025-01-07,20:00,Tuesday,No,Cloudy,30,No,400,303,97,0.76,Available
79005,P008,Bus Station,2025-01-07,21:00,Tuesday,No,Sunny,22,No,180,66,114,0.37,Available
79006,P007,University,2025-01-07,22:00,Tuesday,No,Foggy,18,No,120,51,69,0.42,Available
79007,P001,Central Mall,2025-01-07,23:00,Tuesday,No,Foggy,18,No,200,93,107,0.47,Available
79008,P008,Bus Station,2025-01-08,00:00,Wednesday,No,Foggy,34,No,250,97,153,0.39,Available
79009,P006,Hospital,2025-01-08,01:00,Wednesday,No,Cloudy,36,No,180,74,106,0.41,Available
79010,P002,City Center,2025-01-08,02:00,Wednesday,No,Cloudy,36,No,180,98,82,0.54,Available
79011,P002,City Center,2025-01-08,03:00,Wednesday,No,Sunny,37,No,300,133,167,0.44,Available
79012,P002,City Center,2025-01-08,04:00,Wednesday,No,Sunny,36,Yes,350,175,175,0.5,Available
79013,P005,Tech Park,2025-01-08,05:00,Wednesday,No,Sunny,28,No,150,82,68,0.55,Available
79014,P001,Central Mall,2025-01-08,06:00,Wednesday,No,Rainy,20,No,100,25,75,0.25,Available
79015,P003,Railway Station,2025-01-08,07:00,Wednesday,No,Foggy,31,No,200,93,107,0.47,Available
79016,P003,Railway Station,2025-01-08,08:00,Wednesday,No,Foggy,35,No,350,278,72,0.79,Available
79017,P005,Tech Park,2025-01-08,09:00,Wednesday,No,Rainy,24,No,200,171,29,0.85,Available
79018,P008,Bus Station,2025-01-08,10:00,Wednesday,No,Rainy,27,No,250,184,66,0.74,Available
79019,P007,University,2025-01-08,11:00,Wednesday,No,Sunny,24,Yes,180,97,83,0.54,Available
79020,P007,University,2025-01-08,12:00,Wednesday,No,Sunny,32,No,180,94,86,0.52,Available
79021,P008,Bus Station,2025-01-08,13:00,Wednesday,No,Foggy,20,No,200,94,106,0.47,Available
79022,P006,Hospital,2025-01-08,14:00,Wednesday,No,Sunny,24,No,180,92,88,0.51,Available
79023,P008,Bus Station,2025-01-08,15:00,Wednesday,No,Foggy,38,No,300,119,181,0.4,Available
79024,P005,Tech Park,2025-01-08,16:00,Wednesday,No,Sunny,40,No,180,100,80,0.56,Available
79025,P001,Central Mall,2025-01-08,17:00,Wednesday,No,Rainy,32,No,400,330,70,0.82,Available
79026,P006,Hospital,2025-01-08,18:00,Wednesday,No,Sunny,23,No,400,301,99,0.75,Available
